#,color_id,product_id,size_id,unit_in_order,unit_in_stock
4949,4433,1946,903,1,17
4950,4433,1946,904,6,25
4951,4433,1946,905,8,47
4952,4433,1946,906,1,12
4953,4433,1946,907,3,25
4954,4433,1946,908,2,24
4955,4433,1946,909,2,25
4956,4433,1946,910,1,19
4957,4433,1946,911,3,24
4958,4433,1946,912,6,30
4959,4433,1946,913,0,24
4960,4433,1946,917,9,27
4961,4434,1947,903,9,30
4962,4434,1947,904,9,47
4963,4434,1947,905,7,20
4964,4434,1947,914,2,16
4965,4434,1947,906,7,45
4966,4434,1947,907,4,25
4967,4434,1947,908,3,30
4968,4434,1947,915,1,39
4969,4434,1947,909,5,23
4970,4434,1947,910,4,14
4971,4434,1947,911,2,21
4972,4434,1947,916,9,34
4973,4434,1947,912,9,25
4974,4434,1947,913,7,18
4975,4434,1947,917,8,30
4976,4434,1947,918,4,25
4977,4435,1947,903,0,28
4978,4435,1947,904,1,30
4979,4435,1947,905,3,35
4980,4435,1947,914,3,30
4981,4435,1947,906,5,44
4982,4435,1947,907,6,20
4983,4435,1947,908,8,43
4984,4435,1947,915,0,14
4985,4435,1947,909,6,45
4986,4435,1947,910,7,44
4987,4435,1947,911,7,46
4988,4435,1947,916,3,40
4989,4435,1947,912,5,31
4990,4435,1947,913,3,21
4991,4435,1947,917,8,38
4992,4435,1947,918,2,12
4993,4436,1947,903,1,12
4994,4436,1947,904,7,23
4995,4436,1947,905,7,23
4996,4436,1947,914,4,43
4997,4436,1947,906,3,37
4998,4436,1947,907,8,19
4999,4436,1947,908,1,34
5000,4436,1947,915,0,24
5001,4436,1947,909,1,34
5002,4436,1947,910,2,31
5003,4436,1947,911,4,35
5004,4436,1947,916,4,18
5005,4436,1947,912,0,37
5006,4436,1947,913,6,27
5007,4436,1947,917,7,32
5008,4436,1947,918,4,26
5009,4437,1947,903,5,23
5010,4437,1947,904,2,15
5011,4437,1947,905,3,28
5012,4437,1947,914,1,25
5013,4437,1947,906,7,44
5014,4437,1947,907,2,34
5015,4437,1947,908,9,37
5016,4437,1947,915,9,26
5017,4437,1947,909,8,30
5018,4437,1947,910,3,40
5019,4437,1947,911,3,17
5020,4437,1947,916,3,26
5021,4437,1947,912,2,34
5022,4437,1947,913,4,22
5023,4437,1947,917,1,24
5024,4437,1947,918,7,17
5025,4438,1948,903,9,34
5026,4438,1948,904,6,34
5027,4438,1948,905,9,25
5028,4438,1948,914,6,32
5029,4438,1948,906,0,19
5030,4438,1948,907,0,26
5031,4438,1948,908,2,28
5032,4438,1948,915,9,38
5033,4438,1948,909,2,20
5034,4438,1948,910,3,28
5035,4438,1948,911,9,23
5036,4438,1948,916,1,24
5037,4438,1948,912,3,22
5038,4438,1948,913,0,20
5039,4438,1948,917,9,22
5040,4438,1948,918,3,17
5041,4438,1948,919,2,37
5042,4438,1948,920,3,38
5043,4438,1948,921,8,37
5044,4438,1948,922,3,35
5045,4439,1949,923,2,18
5046,4439,1949,924,8,27
5047,4439,1949,925,2,35
5048,4439,1949,926,9,27
5049,4439,1949,927,9,27
5050,4439,1949,928,0,19
5051,4439,1949,929,3,16
5052,4439,1949,930,0,18
5053,4439,1949,931,0,29
5054,4439,1949,932,9,41
5055,4439,1949,933,6,41
5056,4439,1949,934,5,18
5057,4439,1949,935,7,23
5058,4439,1949,936,9,25
5059,4440,1949,923,5,23
5060,4440,1949,924,2,29
5061,4440,1949,925,2,33
5062,4440,1949,926,4,25
5063,4440,1949,927,5,16
5064,4440,1949,928,6,25
5065,4440,1949,929,6,41
5066,4440,1949,930,3,27
5067,4440,1949,931,1,25
5068,4440,1949,932,5,25
5069,4440,1949,933,0,21
5070,4440,1949,934,8,38
5071,4440,1949,935,2,27
5072,4440,1949,936,0,17
5073,4441,1949,923,0,26
5074,4441,1949,924,2,26
5075,4441,1949,925,6,27
5076,4441,1949,926,5,35
5077,4441,1949,927,6,16
5078,4441,1949,928,2,32
5079,4441,1949,929,8,40
5080,4441,1949,930,3,42
5081,4441,1949,931,2,32
5082,4441,1949,932,8,42
5083,4441,1949,933,0,11
5084,4441,1949,934,8,40
5085,4441,1949,935,1,39
5086,4441,1949,936,9,38
5087,4442,1950,903,2,32
5088,4442,1950,904,7,35
5089,4442,1950,905,3,17
5090,4442,1950,906,2,12
5091,4442,1950,907,0,27
5092,4442,1950,908,8,21
5093,4442,1950,909,9,30
5094,4442,1950,910,7,17
5095,4442,1950,911,7,26
5096,4442,1950,912,7,18
5097,4442,1950,913,7,23
5098,4442,1950,917,7,20
5099,4442,1950,919,3,30
5100,4442,1950,920,2,26
5101,4442,1950,921,3,23
5102,4443,1951,903,3,42
5103,4443,1951,904,8,20
5104,4443,1951,905,3,33
5105,4443,1951,906,1,11
5106,4443,1951,907,8,31
5107,4443,1951,908,4,30
5108,4443,1951,909,2,24
5109,4443,1951,910,6,33
5110,4443,1951,911,9,22
5111,4443,1951,912,9,47
5112,4443,1951,913,6,25
5113,4443,1951,917,3,16
5114,4443,1951,919,0,24
5115,4443,1951,920,6,39
5116,4443,1951,921,0,17
5117,4444,1952,903,3,15
5118,4444,1952,904,8,30
5119,4444,1952,905,8,18
5120,4444,1952,914,6,35
5121,4444,1952,906,2,22
5122,4444,1952,907,3,35
5123,4444,1952,908,7,19
5124,4444,1952,915,4,40
5125,4444,1952,909,4,24
5126,4444,1952,910,3,13
5127,4444,1952,911,2,40
5128,4444,1952,916,4,37
5129,4444,1952,912,9,27
5130,4444,1952,913,3,27
5131,4444,1952,917,8,19
5132,4444,1952,918,7,18
5133,4444,1952,919,7,18
5134,4444,1952,920,4,18
5135,4444,1952,921,1,16
5136,4444,1952,922,4,27
5137,4445,1953,903,5,37
5138,4445,1953,904,5,21
5139,4445,1953,905,5,38
5140,4445,1953,906,3,15
5141,4445,1953,907,8,27
5142,4445,1953,908,8,34
5143,4445,1953,909,1,16
5144,4445,1953,910,0,24
5145,4445,1953,911,7,35
5146,4445,1953,912,3,33
5147,4445,1953,913,2,20
5148,4445,1953,917,9,33
5149,4446,1954,903,3,31
5150,4446,1954,904,3,16
5151,4446,1954,905,3,13
5152,4446,1954,914,5,19
5153,4446,1954,906,3,24
5154,4446,1954,907,4,24
5155,4446,1954,908,0,38
5156,4446,1954,915,6,22
5157,4446,1954,909,8,47
5158,4446,1954,910,0,15
5159,4446,1954,911,5,16
5160,4446,1954,916,1,31
5161,4446,1954,912,9,19
5162,4446,1954,913,2,18
5163,4446,1954,917,5,41
5164,4446,1954,918,5,35
5165,4446,1954,919,6,27
5166,4446,1954,920,4,30
5167,4446,1954,921,9,23
5168,4446,1954,922,6,29
5169,4447,1955,903,6,41
5170,4447,1955,904,4,43
5171,4447,1955,905,4,37
5172,4447,1955,906,2,30
5173,4447,1955,907,6,24
5174,4447,1955,908,8,33
5175,4447,1955,909,6,45
5176,4447,1955,910,6,16
5177,4447,1955,911,7,21
5178,4447,1955,912,3,26
5179,4447,1955,913,1,19
5180,4447,1955,917,6,34
5181,4448,1955,903,8,23
5182,4448,1955,904,3,20
5183,4448,1955,905,9,44
5184,4448,1955,906,6,37
5185,4448,1955,907,8,24
5186,4448,1955,908,9,21
5187,4448,1955,909,8,36
5188,4448,1955,910,1,22
5189,4448,1955,911,7,22
5190,4448,1955,912,1,35
5191,4448,1955,913,4,35
5192,4448,1955,917,0,22
5193,4449,1956,903,3,39
5194,4449,1956,904,2,34
5195,4449,1956,905,0,23
5196,4449,1956,906,7,27
5197,4449,1956,907,6,17
5198,4449,1956,908,4,41
5199,4449,1956,909,5,22
5200,4449,1956,910,3,33
5201,4449,1956,911,2,31
5202,4449,1956,912,5,38
5203,4449,1956,913,4,24
5204,4449,1956,917,1,25
5205,4450,1957,903,6,22
5206,4450,1957,904,3,23
5207,4450,1957,905,7,31
5208,4450,1957,906,0,23
5209,4450,1957,907,8,46
5210,4450,1957,908,6,33
5211,4450,1957,909,5,39
5212,4450,1957,910,7,20
5213,4450,1957,911,7,24
5214,4450,1957,912,4,23
5215,4450,1957,913,6,28
5216,4450,1957,917,1,36
5217,4451,1958,903,1,19
5218,4451,1958,904,6,25
5219,4451,1958,905,5,30
5220,4451,1958,914,2,25
5221,4451,1958,906,7,42
5222,4451,1958,907,9,32
5223,4451,1958,908,7,21
5224,4451,1958,915,7,35
5225,4451,1958,909,5,21
5226,4451,1958,910,2,26
5227,4451,1958,911,0,10
5228,4451,1958,916,6,27
5229,4451,1958,912,2,27
5230,4451,1958,913,3,41
5231,4451,1958,917,4,38
5232,4451,1958,918,2,38
5233,4451,1958,919,0,21
5234,4451,1958,920,8,42
5235,4451,1958,921,2,21
5236,4451,1958,922,7,39
5237,4452,1959,903,0,18
5238,4452,1959,904,4,25
5239,4452,1959,905,9,28
5240,4452,1959,914,9,44
5241,4452,1959,906,0,18
5242,4452,1959,907,4,34
5243,4452,1959,908,5,38
5244,4452,1959,915,5,27
5245,4452,1959,909,2,16
5246,4452,1959,910,8,42
5247,4452,1959,911,7,30
5248,4452,1959,916,1,15
5249,4452,1959,912,9,21
5250,4452,1959,913,9,25
5251,4452,1959,917,1,30
5252,4452,1959,918,9,38
5253,4452,1959,919,3,39
5254,4452,1959,920,6,32
5255,4452,1959,921,1,12
5256,4453,1959,903,1,34
5257,4453,1959,904,9,30
5258,4453,1959,905,0,21
5259,4453,1959,914,8,42
5260,4453,1959,906,6,39
5261,4453,1959,907,3,33
5262,4453,1959,908,2,21
5263,4453,1959,915,7,29
5264,4453,1959,909,6,27
5265,4453,1959,910,0,36
5266,4453,1959,911,0,11
5267,4453,1959,916,0,30
5268,4453,1959,912,6,37
5269,4453,1959,913,5,40
5270,4453,1959,917,7,36
5271,4453,1959,918,7,20
5272,4453,1959,919,2,40
5273,4453,1959,920,7,36
5274,4453,1959,921,9,22
5275,4454,1959,903,0,16
5276,4454,1959,904,2,14
5277,4454,1959,905,0,13
5278,4454,1959,914,8,40
5279,4454,1959,906,7,17
5280,4454,1959,907,4,39
5281,4454,1959,908,9,30
5282,4454,1959,915,4,33
5283,4454,1959,909,7,33
5284,4454,1959,910,7,38
5285,4454,1959,911,3,42
5286,4454,1959,916,4,39
5287,4454,1959,912,0,27
5288,4454,1959,913,0,19
5289,4454,1959,917,9,39
5290,4454,1959,918,7,40
5291,4454,1959,919,9,33
5292,4454,1959,920,4,26
5293,4454,1959,921,0,17
5294,4455,1960,825,8,39
5295,4456,1961,903,0,25
5296,4456,1961,904,5,40
5297,4456,1961,905,3,15
5298,4456,1961,914,9,47
5299,4456,1961,906,8,46
5300,4456,1961,907,6,16
5301,4456,1961,908,7,19
5302,4456,1961,915,8,31
5303,4456,1961,909,5,33
5304,4456,1961,910,2,19
5305,4456,1961,911,7,41
5306,4456,1961,916,1,14
5307,4456,1961,912,8,30
5308,4456,1961,913,3,14
5309,4456,1961,917,5,44
5310,4456,1961,918,4,43
5311,4456,1961,919,2,37
5312,4456,1961,920,3,39
5313,4456,1961,921,6,40
5314,4457,1962,903,6,43
5315,4457,1962,904,3,40
5316,4457,1962,905,6,40
5317,4457,1962,914,4,39
5318,4457,1962,906,5,26
5319,4457,1962,907,5,32
5320,4457,1962,908,3,35
5321,4457,1962,915,4,20
5322,4457,1962,909,8,31
5323,4457,1962,910,3,29
5324,4457,1962,911,2,18
5325,4457,1962,916,7,32
5326,4457,1962,912,7,38
5327,4457,1962,913,6,33
5328,4457,1962,917,1,26
5329,4457,1962,918,4,24
5330,4457,1962,919,2,39
5331,4457,1962,920,3,21
5332,4457,1962,921,7,37
5333,4457,1962,922,4,40
5334,4458,1963,903,8,45
5335,4458,1963,904,0,19
5336,4458,1963,905,8,41
5337,4458,1963,906,1,35
5338,4458,1963,907,1,38
5339,4458,1963,908,0,25
5340,4458,1963,909,9,30
5341,4458,1963,910,8,22
5342,4458,1963,911,1,29
5343,4458,1963,912,2,40
5344,4458,1963,913,8,30
5345,4458,1963,917,9,44
5346,4459,1964,903,3,32
5347,4459,1964,904,8,39
5348,4459,1964,905,9,21
5349,4459,1964,906,2,38
5350,4459,1964,907,7,17
5351,4459,1964,908,3,39
5352,4459,1964,909,9,48
5353,4459,1964,910,4,24
5354,4459,1964,911,7,19
5355,4459,1964,912,2,33
5356,4459,1964,913,2,12
5357,4459,1964,917,5,18
5358,4460,1965,903,3,26
5359,4460,1965,904,2,25
5360,4460,1965,905,8,34
5361,4460,1965,914,1,36
5362,4460,1965,906,2,22
5363,4460,1965,907,1,35
5364,4460,1965,908,6,45
5365,4460,1965,915,0,24
5366,4460,1965,909,0,24
5367,4460,1965,910,5,25
5368,4460,1965,911,1,27
5369,4460,1965,916,9,47
5370,4460,1965,912,0,35
5371,4460,1965,913,8,25
5372,4460,1965,917,9,21
5373,4460,1965,918,4,23
5374,4460,1965,919,6,37
5375,4460,1965,920,3,13
5376,4460,1965,921,4,14
5377,4460,1965,922,2,33
5378,4461,1966,903,5,23
5379,4461,1966,904,7,46
5380,4461,1966,905,1,38
5381,4461,1966,906,1,40
5382,4461,1966,907,6,45
5383,4461,1966,908,7,20
5384,4461,1966,909,7,31
5385,4461,1966,910,4,26
5386,4461,1966,911,4,14
5387,4461,1966,912,0,18
5388,4461,1966,913,5,22
5389,4462,1967,903,1,31
5390,4462,1967,904,6,31
5391,4462,1967,905,7,42
5392,4462,1967,906,6,42
5393,4462,1967,907,3,17
5394,4462,1967,908,3,34
5395,4462,1967,909,8,46
5396,4462,1967,910,7,22
5397,4462,1967,911,1,35
5398,4462,1967,912,9,28
5399,4462,1967,913,8,34
5400,4462,1967,917,3,30
5401,4462,1967,920,0,28
5402,4462,1967,921,6,36
5403,4463,1968,799,3,22
5404,4463,1968,800,5,27
5405,4463,1968,801,8,29
5406,4464,1968,799,4,25
5407,4464,1968,800,7,39
5408,4464,1968,801,4,31
5409,4465,1968,799,2,27
5410,4465,1968,800,1,32
5411,4465,1968,801,6,36
5412,4466,1969,904,3,28
5413,4466,1969,905,6,20
5414,4466,1969,914,2,29
5415,4466,1969,907,3,16
5416,4466,1969,908,1,33
5417,4466,1969,915,0,19
5418,4466,1969,910,7,40
5419,4466,1969,911,4,15
5420,4466,1969,916,9,47
5421,4466,1969,913,7,34
5422,4466,1969,917,4,41
5423,4466,1969,918,2,23
5424,4466,1969,920,4,35
5425,4466,1969,921,9,30
5426,4466,1969,922,6,25
5427,4467,1969,904,2,17
5428,4467,1969,905,1,12
5429,4467,1969,914,2,15
5430,4467,1969,907,9,46
5431,4467,1969,908,6,22
5432,4467,1969,915,3,42
5433,4467,1969,910,8,19
5434,4467,1969,911,8,32
5435,4467,1969,916,6,19
5436,4467,1969,913,7,44
5437,4467,1969,917,0,11
5438,4467,1969,918,3,22
5439,4467,1969,920,6,43
5440,4467,1969,921,1,11
5441,4467,1969,922,9,33
5442,4468,1969,904,3,33
5443,4468,1969,905,0,16
5444,4468,1969,914,4,17
5445,4468,1969,907,9,24
5446,4468,1969,908,1,24
5447,4468,1969,915,4,40
5448,4468,1969,910,8,26
5449,4468,1969,911,9,36
5450,4468,1969,916,3,25
5451,4468,1969,913,9,39
5452,4468,1969,917,8,26
5453,4468,1969,918,5,23
5454,4468,1969,920,9,22
5455,4468,1969,921,4,29
5456,4468,1969,922,2,24
5457,4469,1970,904,5,21
5458,4469,1970,907,7,19
5459,4469,1970,908,7,21
5460,4469,1970,915,9,45
5461,4469,1970,910,5,19
5462,4469,1970,911,4,15
5463,4469,1970,916,1,13
5464,4469,1970,913,4,22
5465,4469,1970,917,3,41
5466,4469,1970,918,0,38
5467,4469,1970,920,9,22
5468,4469,1970,921,1,37
5469,4469,1970,922,5,28
5470,4470,1970,904,3,24
5471,4470,1970,907,4,14
5472,4470,1970,908,3,36
5473,4470,1970,915,7,42
5474,4470,1970,910,1,30
5475,4470,1970,911,4,40
5476,4470,1970,916,3,42
5477,4470,1970,913,8,39
5478,4470,1970,917,2,39
5479,4470,1970,918,2,18
5480,4470,1970,920,7,45
5481,4470,1970,921,2,30
5482,4470,1970,922,6,32
5483,4471,1970,904,8,18
5484,4471,1970,907,9,24
5485,4471,1970,908,1,32
5486,4471,1970,915,9,35
5487,4471,1970,910,0,10
5488,4471,1970,911,0,26
5489,4471,1970,916,8,25
5490,4471,1970,913,1,28
5491,4471,1970,917,5,39
5492,4471,1970,918,5,33
5493,4471,1970,920,4,36
5494,4471,1970,921,1,38
5495,4471,1970,922,0,14
5496,4472,1970,904,8,33
5497,4472,1970,907,9,25
5498,4472,1970,908,8,34
5499,4472,1970,915,7,30
5500,4472,1970,910,4,26
5501,4472,1970,911,1,12
5502,4472,1970,916,4,33
5503,4472,1970,913,2,26
5504,4472,1970,917,5,20
5505,4472,1970,918,2,27
5506,4472,1970,920,4,21
5507,4472,1970,921,5,19
5508,4472,1970,922,3,38
5509,4473,1971,914,8,41
5510,4473,1971,923,0,33
5511,4473,1971,924,8,39
5512,4473,1971,925,2,41
5513,4473,1971,915,9,22
5514,4473,1971,926,2,19
5515,4473,1971,927,9,45
5516,4473,1971,928,8,36
5517,4473,1971,916,2,13
5518,4473,1971,929,9,37
5519,4473,1971,930,3,28
5520,4473,1971,931,1,29
5521,4473,1971,918,1,14
5522,4473,1971,932,4,15
5523,4473,1971,933,1,15
5524,4473,1971,934,5,20
5525,4473,1971,922,8,26
5526,4473,1971,935,5,31
5527,4473,1971,936,1,33
5528,4474,1972,914,9,33
5529,4474,1972,923,0,29
5530,4474,1972,924,6,27
5531,4474,1972,925,8,31
5532,4474,1972,915,0,23
5533,4474,1972,926,4,36
5534,4474,1972,927,2,15
5535,4474,1972,928,6,45
5536,4474,1972,916,4,35
5537,4474,1972,929,8,33
5538,4474,1972,930,8,19
5539,4474,1972,931,4,38
5540,4474,1972,918,1,32
5541,4474,1972,932,8,45
5542,4474,1972,933,1,21
5543,4474,1972,934,8,42
5544,4474,1972,922,0,31
5545,4474,1972,935,5,32
5546,4474,1972,936,6,25
5547,4475,1973,904,1,27
5548,4475,1973,905,2,20
5549,4475,1973,914,4,31
5550,4475,1973,907,6,38
5551,4475,1973,908,0,38
5552,4475,1973,915,1,16
5553,4475,1973,910,6,28
5554,4475,1973,911,9,27
5555,4475,1973,916,9,21
5556,4475,1973,913,3,30
5557,4475,1973,917,7,19
5558,4475,1973,918,9,26
5559,4475,1973,920,6,19
5560,4475,1973,921,4,34
5561,4475,1973,922,4,35
5562,4476,1974,904,9,44
5563,4476,1974,905,7,41
5564,4476,1974,914,7,33
5565,4476,1974,907,1,21
5566,4476,1974,908,6,33
5567,4476,1974,915,6,34
5568,4476,1974,910,5,33
5569,4476,1974,911,8,18
5570,4476,1974,916,2,24
5571,4476,1974,913,9,24
5572,4476,1974,917,4,35
5573,4476,1974,918,7,27
5574,4476,1974,920,8,36
5575,4476,1974,921,1,28
5576,4476,1974,922,2,35
5577,4477,1975,904,5,26
5578,4477,1975,905,4,43
5579,4477,1975,907,6,19
5580,4477,1975,908,2,32
5581,4477,1975,910,3,35
5582,4477,1975,911,2,37
5583,4477,1975,913,5,23
5584,4477,1975,917,2,26
5585,4478,1975,904,7,42
5586,4478,1975,905,1,34
5587,4478,1975,907,2,27
5588,4478,1975,908,2,34
5589,4478,1975,910,5,40
5590,4478,1975,911,7,37
5591,4478,1975,913,2,32
5592,4478,1975,917,4,18
5593,4479,1975,904,2,20
5594,4479,1975,905,2,23
5595,4479,1975,907,2,34
5596,4479,1975,908,4,17
5597,4479,1975,910,9,35
5598,4479,1975,911,9,45
5599,4479,1975,913,2,34
5600,4479,1975,917,2,12
5601,4480,1975,904,5,21
5602,4480,1975,905,8,44
5603,4480,1975,907,8,31
5604,4480,1975,908,6,23
5605,4480,1975,910,2,22
5606,4480,1975,911,3,19
5607,4480,1975,913,9,23
5608,4480,1975,917,0,17
5609,4481,1976,904,0,38
5610,4481,1976,905,5,42
5611,4481,1976,914,6,26
5612,4481,1976,907,2,14
5613,4481,1976,908,1,12
5614,4481,1976,915,2,38
5615,4481,1976,910,9,39
5616,4481,1976,911,4,40
5617,4481,1976,916,5,30
5618,4481,1976,913,5,24
5619,4481,1976,917,8,41
5620,4481,1976,918,8,29
5621,4481,1976,920,2,17
5622,4481,1976,921,1,27
5623,4481,1976,922,1,25
5624,4482,1976,904,7,45
5625,4482,1976,905,7,31
5626,4482,1976,914,7,43
5627,4482,1976,907,4,39
5628,4482,1976,908,1,18
5629,4482,1976,915,9,35
5630,4482,1976,910,7,29
5631,4482,1976,911,3,18
5632,4482,1976,916,8,23
5633,4482,1976,913,7,41
5634,4482,1976,917,5,18
5635,4482,1976,918,5,27
5636,4482,1976,920,3,20
5637,4482,1976,921,3,28
5638,4482,1976,922,5,19
5639,4483,1976,904,0,22
5640,4483,1976,905,3,24
5641,4483,1976,914,9,36
5642,4483,1976,907,3,40
5643,4483,1976,908,1,29
5644,4483,1976,915,1,13
5645,4483,1976,910,7,19
5646,4483,1976,911,0,18
5647,4483,1976,916,8,42
5648,4483,1976,913,6,19
5649,4483,1976,917,3,35
5650,4483,1976,918,1,30
5651,4483,1976,920,4,20
5652,4483,1976,921,8,31
5653,4483,1976,922,6,27
5654,4484,1977,904,3,18
5655,4484,1977,905,2,39
5656,4484,1977,914,0,38
5657,4484,1977,907,8,43
5658,4484,1977,908,7,20
5659,4484,1977,915,9,30
5660,4484,1977,910,6,45
5661,4484,1977,911,4,14
5662,4484,1977,916,6,36
5663,4484,1977,913,2,28
5664,4484,1977,917,2,23
5665,4484,1977,918,1,38
5666,4484,1977,920,9,36
5667,4484,1977,921,5,32
5668,4484,1977,922,3,34
5669,4485,1977,904,2,17
5670,4485,1977,905,6,28
5671,4485,1977,914,4,21
5672,4485,1977,907,6,39
5673,4485,1977,908,0,20
5674,4485,1977,915,6,33
5675,4485,1977,910,7,32
5676,4485,1977,911,3,37
5677,4485,1977,916,6,40
5678,4485,1977,913,8,41
5679,4485,1977,917,4,26
5680,4485,1977,918,8,32
5681,4485,1977,920,7,39
5682,4485,1977,921,6,22
5683,4485,1977,922,0,14
5684,4486,1977,904,2,13
5685,4486,1977,905,6,42
5686,4486,1977,914,7,26
5687,4486,1977,907,2,27
5688,4486,1977,908,2,22
5689,4486,1977,915,3,37
5690,4486,1977,910,2,40
5691,4486,1977,911,5,43
5692,4486,1977,916,2,28
5693,4486,1977,913,7,28
5694,4486,1977,917,8,33
5695,4486,1977,918,6,19
5696,4486,1977,920,2,33
5697,4486,1977,921,5,33
5698,4486,1977,922,3,17
5699,4487,1978,907,6,42
5700,4487,1978,908,0,20
5701,4487,1978,915,3,37
5702,4487,1978,910,7,27
5703,4487,1978,911,6,16
5704,4487,1978,916,2,39
5705,4487,1978,913,5,31
5706,4487,1978,917,1,33
5707,4487,1978,918,3,26
5708,4487,1978,920,3,17
5709,4487,1978,921,9,33
5710,4487,1978,922,1,24
5711,4488,1979,938,6,40
5712,4488,1979,939,8,38
5713,4489,1979,938,1,18
5714,4489,1979,939,6,31
5715,4490,1980,904,1,18
5716,4490,1980,905,9,41
5717,4490,1980,914,6,29
5718,4490,1980,907,4,32
5719,4490,1980,908,0,14
5720,4490,1980,915,6,24
5721,4490,1980,910,7,30
5722,4490,1980,911,5,26
5723,4490,1980,916,4,41
5724,4490,1980,913,1,36
5725,4490,1980,917,7,31
5726,4490,1980,918,7,22
5727,4490,1980,920,5,27
5728,4490,1980,921,4,18
5729,4490,1980,922,3,19
5730,4491,1981,914,3,37
5731,4491,1981,923,2,18
5732,4491,1981,915,4,30
5733,4491,1981,926,8,47
5734,4491,1981,916,2,32
5735,4491,1981,929,0,14
5736,4491,1981,918,6,26
5737,4491,1981,932,8,27
5738,4491,1981,922,9,22
5739,4491,1981,935,9,32
5740,4492,1982,904,1,16
5741,4492,1982,905,5,25
5742,4492,1982,914,0,14
5743,4492,1982,907,9,37
5744,4492,1982,908,0,31
5745,4492,1982,915,9,26
5746,4492,1982,910,6,37
5747,4492,1982,911,5,15
5748,4492,1982,916,3,23
5749,4492,1982,913,5,39
5750,4492,1982,917,2,35
5751,4492,1982,918,6,26
5752,4492,1982,920,1,37
5753,4492,1982,921,1,33
5754,4492,1982,922,1,24
5755,4493,1983,799,9,27
5756,4493,1983,800,1,27
5757,4493,1983,801,1,19
5758,4494,1984,923,8,44
5759,4494,1984,924,5,18
5760,4494,1984,925,9,45
5761,4494,1984,926,2,26
5762,4494,1984,927,9,30
5763,4494,1984,928,7,34
5764,4494,1984,929,8,46
5765,4494,1984,930,0,29
5766,4494,1984,931,2,14
5767,4494,1984,932,6,36
5768,4494,1984,933,1,17
5769,4494,1984,934,9,32
5770,4494,1984,935,3,22
5771,4494,1984,936,3,31
5772,4494,1984,937,5,33
5773,4495,1985,914,6,27
5774,4495,1985,923,5,22
5775,4495,1985,915,0,13
5776,4495,1985,926,7,38
5777,4495,1985,916,3,33
5778,4495,1985,929,1,17
5779,4495,1985,918,5,41
5780,4495,1985,932,0,22
5781,4496,1986,904,3,35
5782,4496,1986,907,2,28
5783,4496,1986,908,5,27
5784,4496,1986,915,7,41
5785,4496,1986,910,2,18
5786,4496,1986,911,6,35
5787,4496,1986,916,6,41
5788,4496,1986,913,7,33
5789,4496,1986,917,9,42
5790,4496,1986,918,3,26
5791,4496,1986,920,0,22
5792,4496,1986,921,3,32
5793,4496,1986,922,0,13
5794,4497,1987,907,3,40
5795,4497,1987,908,7,39
5796,4497,1987,910,6,18
5797,4497,1987,911,7,27
5798,4497,1987,913,1,33
5799,4497,1987,917,6,37
5800,4497,1987,920,0,39
5801,4497,1987,921,0,29
5802,4498,1988,904,4,15
5803,4498,1988,905,9,39
5804,4498,1988,914,9,35
5805,4498,1988,907,5,33
5806,4498,1988,908,0,37
5807,4498,1988,915,6,31
5808,4498,1988,910,2,36
5809,4498,1988,911,1,18
5810,4498,1988,916,6,16
5811,4498,1988,913,0,29
5812,4498,1988,917,0,31
5813,4498,1988,918,6,26
5814,4498,1988,920,0,26
5815,4498,1988,921,2,21
5816,4498,1988,922,4,27
5817,4499,1989,903,0,28
5818,4499,1989,904,9,45
5819,4499,1989,905,9,48
5820,4499,1989,906,2,34
5821,4499,1989,907,8,28
5822,4499,1989,908,1,27
5823,4499,1989,909,7,40
5824,4499,1989,910,0,16
5825,4499,1989,911,0,18
5826,4499,1989,912,8,28
5827,4499,1989,913,0,32
5828,4499,1989,917,4,42
5829,4500,1989,903,9,35
5830,4500,1989,904,5,43
5831,4500,1989,905,3,36
5832,4500,1989,906,3,17
5833,4500,1989,907,0,26
5834,4500,1989,908,1,17
5835,4500,1989,909,7,28
5836,4500,1989,910,4,24
5837,4500,1989,911,5,31
5838,4500,1989,912,2,18
5839,4500,1989,913,6,26
5840,4500,1989,917,9,20
5841,4501,1990,903,1,37
5842,4501,1990,904,8,20
5843,4501,1990,905,9,24
5844,4501,1990,914,3,14
5845,4501,1990,906,9,24
5846,4501,1990,907,8,37
5847,4501,1990,908,8,45
5848,4501,1990,915,8,26
5849,4501,1990,909,2,23
5850,4501,1990,910,0,36
5851,4501,1990,911,0,37
5852,4501,1990,916,2,14
5853,4501,1990,912,8,35
5854,4501,1990,913,7,46
5855,4501,1990,917,3,37
5856,4501,1990,918,2,26
5857,4502,1991,903,9,45
5858,4502,1991,904,7,41
5859,4502,1991,905,7,30
5860,4502,1991,906,6,22
5861,4502,1991,907,6,36
5862,4502,1991,908,6,17
5863,4502,1991,909,1,15
5864,4502,1991,910,1,25
5865,4502,1991,911,0,15
5866,4502,1991,912,0,16
5867,4502,1991,913,7,23
5868,4502,1991,917,5,40
5869,4503,1992,903,3,18
5870,4503,1992,904,7,33
5871,4503,1992,905,5,37
5872,4503,1992,906,7,23
5873,4503,1992,907,0,21
5874,4503,1992,908,3,29
5875,4503,1992,909,5,41
5876,4503,1992,910,2,23
5877,4503,1992,911,5,36
5878,4503,1992,912,5,28
5879,4503,1992,913,9,31
